Peak ID	Name	Scan	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Estimated noise	S/N	Sharpness	Gaussian similarity	Ideal slope	Symmetry	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	m/z similarity	Simple dot product	Weighted dot product	Reverse dot product	Matched peaks count	Matched peaks percentage	Total score	S/N	MS1 isotopes	MSMS spectrum
2434	low score: 3-Bromo[1,1'-biphenyl]-4-ol	5124	17.862	19.085	20.347	246.98035	26755	781983	1.000	26755.13000	19.395	0.757	1.000	0.731		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	246.97639	C12H9BrO	null	DZGMMVYPLBTLRQ-UHFFFAOYSA-N		530	False	True	False	0.00	0.92	0.000	0.000	0.000	0.00	0.00	0.462	26755.13000	246.98035:29600 247.98352:1762 248.98714:378	60.01690:1590 99.00546:2190 141.01630:8038 164.98009:622 204.97093:1330
2435	Unknown	5124	17.998	19.085	20.150	247.98352	1619	46138	1.000	1618.87500	4.912	0.870	1.000	0.731		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1618.87500	247.98352:1762 248.98714:378	null
2436	low score: 1-(5-Chloro-2-hydroxyphenyl)-3-(2-furyl)-1,3-propanedione	5124	17.983	19.085	20.203	263.01114	7405	180684	1.000	7404.87500	11.915	0.960	1.000	0.972		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	263.01169	C13H9ClO4	null	LMGFQWWBKXCHKR-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	0.00	0.00	0.499	7404.87500	263.01114:7284 264.01260:804	60.01637:1072 99.00511:1200 141.01617:6182
2437	low score: 4-Chloro-N-(4-methyl-1,3-thiazol-2-yl)benzenesulfonamide	5124	17.920	19.085	20.283	286.97235	11342	354073	1.000	11342.13000	12.210	0.808	1.000	0.731		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	286.97211	C10H9ClN2O2S2	null	XXOYUNQCBYNWNL-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	0.00	0.00	0.500	11342.13000	286.97235:11492 287.97275:526 288.97772:394	99.00591:1254 141.01682:780 204.97197:2572
2438	low score: 4',5,7-trihydroxy-3,6-dimethoxyflavone	5124	17.962	19.085	20.216	328.98398	15374	390759	1.000	15373.50000	16.569	0.950	1.000	0.839		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	328.97964	C17H14O7	6-O-methylated flavonoids	DDNPCXHBFYJXBJ-UHFFFAOYSA-N	O=C1C(OC)=C(OC2=CC(O)=C(OC)C(O)=C12)C=3C=CC(O)=CC3	530	False	True	False	0.00	0.91	0.000	0.000	0.000	0.00	0.00	0.455	15373.50000	328.98398:16658 329.98547:1992 330.98160:388	60.01629:1496 99.00495:1794 127.00033:662 141.01590:23120 141.05252:604 142.01935:1190 164.97888:1146 182.98979:690 188.94101:730 204.97073:9388 206.94980:650 246.97986:9512 286.97406:1232
2439	Unknown	5124	18.094	19.085	20.050	329.98547	1672	39362	1.000	1671.62500	5.969	0.926	1.000	0.813		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1671.62500	329.98547:1992 330.98160:388	null
2440	Unknown	5124	17.998	19.085	20.150	368.97644	7871	203411	1.000	7871.00000	11.801	0.947	1.000	0.839		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	7871.00000	368.97644:7982 369.97678:1098	60.99232:1054 99.00539:796 141.01559:1332 188.94083:2984 204.97134:5432 206.95027:1998 246.98079:1070 286.97156:1242 294.90405:2102 312.91284:1508
2441	Unknown	5124	18.094	19.085	20.050	429.88660	1025	25564	1.000	1024.62500	4.492	0.982	1.000	0.972		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1024.62500	429.88660:928	null
2442	low score: 2-(4-Chlorobenzenesulfinyl)acetic acid	5124	17.998	19.085	20.150	434.94641	9522	244213	1.000	9522.25000	12.969	0.934	1.000	0.839		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	434.95361	C8H7ClO3S	null	BGQBJZGWNGYNEP-UHFFFAOYSA-N		530	False	True	False	0.00	0.77	0.000	0.000	0.000	0.00	0.00	0.386	9522.25000	434.94641:10484 435.94806:1370	99.00554:1060 141.01614:4438 162.96062:712 188.94064:23254 189.94432:808 206.95059:8754 228.93178:2864 270.94092:8188 294.90320:2844 310.93463:6878 312.91299:1804 352.94556:10906 353.94833:814 376.90698:2138 392.93774:2868 400.86743:7670 401.86942:968 436.92429:690
2443	Unknown	5124	18.094	19.085	20.050	449.88266	1147	28511	1.000	1146.50000	5.032	0.848	1.000	0.858		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1146.50000	449.88266:1478	null
2444	Unknown	5124	18.013	19.085	20.135	450.97827	8391	195414	1.000	8391.12500	13.351	0.916	1.000	0.813		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8391.12500	450.97827:9194 451.97858:1144	99.00522:1262 141.01595:5840 188.93987:764 204.97163:2506 246.98108:1748 270.93982:1304 286.97299:4228 294.90216:814 312.91217:742 328.98349:1454 368.97440:1264 400.86740:2850
2445	Unknown	5124	18.146	19.085	19.969	451.97858	1136	27896	1.000	1136.12500	4.815	0.762	1.000	0.813		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1136.12500	451.97858:1144	null
2446	low score: 4-Bromophenoxyacetic acid	5124	17.946	19.085	20.227	458.90750	6727	224791	1.000	6727.12500	9.070	0.746	1.000	0.654		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	458.90839	C8H7BrO3	null	SZEBGAQWWSUOHT-UHFFFAOYSA-N		530	False	True	False	0.00	1.00	0.000	0.000	0.000	0.00	0.00	0.498	6727.12500	458.90750:6392 459.90915:498	188.94066:4640 206.95184:2096 294.90302:4744 312.91437:3700 334.89563:2990 376.90604:5498 400.86746:2308 416.89752:1740
2447	no MS2: (1R,4S,5S,6S)-4-Amino-2-thiabicyclo[3.1.0]hexane-4,6-dicarboxylic acid 2,2-dioxide	5124	18.157	19.085	19.969	469.02667	1991	39209	1.000	1990.50000	7.613	0.977	1.000	0.975		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	469.02280	C7H9NO6S	null	AVDUGNCTZRCAHH-MDASVERJSA-N		530	False	True	False	0.00	0.93	0.000	0.000	0.000	-1.00	-1.00	0.297	1990.50000	469.02667:2146 470.02774:408	null
2448	Unknown	5124	18.013	19.085	20.135	474.93912	6551	183482	1.000	6551.00000	10.250	0.864	1.000	0.839		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6551.00000	474.93912:6720 475.94321:1276	60.99270:910 99.00495:734 141.01613:4168 188.94073:2468 206.94955:1516 228.93068:1910 270.94189:1214 294.90387:850 310.93439:2476 352.94437:798 392.93637:1932 400.86765:6954
2449	Unknown	5124	18.094	19.085	20.050	475.94321	1217	29033	1.000	1217.37500	5.020	0.938	1.000	0.813		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1217.37500	475.94321:1276 476.95044:486	null
2450	Unknown	5124	18.202	19.085	19.944	478.90399	1216	23176	1.000	1215.50000	6.262	0.873	1.000	0.809		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1215.50000	478.90399:1698 479.90646:308	null
2451	Unknown	5124	18.157	19.085	19.969	490.88467	1037	22382	1.000	1037.00000	5.096	0.894	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1037.00000	490.88467:1044	null
2452	low score: 6-Chloro-2-(trifluoromethyl)quinolin-4-ol	5124	18.075	19.085	20.061	492.98862	8065	171006	1.000	8064.87500	14.439	0.911	1.000	0.975		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	492.99509	C10H5ClF3NO	null	MGEMMMJZAWYWNI-UHFFFAOYSA-N		530	False	True	False	0.00	0.81	0.030	0.126	0.178	2.00	0.25	0.585	8064.87500	492.98862:8752 493.99182:1262 494.99762:416	99.00579:1170 141.01582:19532 141.05309:860 142.01929:1038 164.98033:876 182.99025:670 188.93954:1344 204.97044:4630 246.97992:10934 247.01790:596 247.98103:884 270.94177:1592 286.97296:2978 294.90372:652 328.98355:18752 329.02002:1396 329.98407:1200 352.94586:1694 368.97665:3884 400.86536:1424 410.98743:4008 411.02246:932 412.96188:710 434.94510:658
2453	Unknown	5124	18.075	19.085	20.061	499.90982	1741	38274	1.000	1741.37500	6.265	0.906	1.000	0.813		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1741.37500	499.90982:1474 500.91391:488	null
2454	Unknown	5124	18.157	19.085	19.969	509.01944	2161	41155	1.000	2160.62500	8.175	0.965	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2160.62500	509.01944:3024 510.02240:534	99.00612:708 141.01611:8022 223.01950:618 294.90277:1192 312.91412:648 345.01633:638 400.86765:4636 506.83078:2516
2455	low score: (2E)-4-(2,5-Dichloroanilino)-4-oxo-2-butenoic acid	5124	18.013	19.085	20.135	516.95197	9618	221878	1.000	9617.87500	14.379	0.908	1.000	0.813		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	516.95331	C10H7Cl2NO3	null	WSKTYRGKGHEEDM-ONEGZZNKSA-N		530	False	True	False	0.00	0.99	0.000	0.000	0.000	0.00	0.00	0.496	9617.87500	516.95197:10632 517.95239:1266 518.95569:826	99.00582:720 141.01604:6066 188.94048:10630 206.95024:5216 228.93059:3960 270.94070:13492 288.95029:600 294.90195:1016 310.93317:2328 352.94498:11824 352.97998:762 353.94745:876 392.93671:5202 393.93961:608 400.86768:4604 434.94711:9792 435.95114:846 436.92395:920 440.86020:602 474.93857:1986 506.83240:1932
2456	Unknown	5124	18.146	19.085	19.969	517.95239	1469	33722	1.000	1469.37500	5.769	0.903	1.000	0.813		[2M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1469.37500	517.95239:1266 518.95569:826	null
2457	Unknown	5124	18.157	19.085	19.969	519.90820	1749	33462	1.000	1748.75000	7.350	0.950	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1748.75000	519.90820:2330	null
2458	Unknown	5124	17.998	19.085	20.150	522.86243	3243	100725	1.000	3243.12500	6.699	0.804	1.000	0.731		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3243.12500	522.86243:3746 523.87140:1034 524.87018:348	60.99181:674 141.01593:3156 188.93974:698 294.90204:2420 312.91299:1876 334.89670:618 376.90863:1120 400.86658:2350 440.86160:682 458.90662:1412 506.82986:1016
2459	no MS2: 10-Chloro-perfluorodecanoic acid	5124	18.202	19.085	19.944	528.93384	1455	26561	1.000	1455.37500	7.168	0.711	1.000	0.809		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	528.93048	C10HClF18O2	PFSA	MYZWFVHLWUGKHG-UHFFFAOYSA-N	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl	530	False	True	False	0.00	0.95	0.000	0.000	0.000	-1.00	-1.00	0.309	1455.37500	528.93384:1946	null
2460	low score: FT-sulfone; C12H9F15O4S	5124	18.075	19.085	20.061	532.98425	7451	160771	1.000	7450.75000	13.596	0.894	1.000	0.975		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	532.99091	C12H9F15O4S	PFSA	XCYGACSQAOTMJD-UHFFFAOYSA-N	O=C(O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	530	False	True	False	0.00	0.82	0.072	0.230	0.336	1.00	0.11	0.693	7450.75000	532.98425:8596 533.98834:1274 534.98651:382	99.00562:1042 141.01591:10260 204.97130:3276 246.98050:3476 286.97211:1504 328.98328:5248 368.97595:2712 400.86670:636 410.98618:1718 450.97595:854 506.82852:1170
2461	Unknown	5124	18.157	19.085	19.969	533.98834	1026	22140	1.000	1026.00000	5.024	0.849	1.000	0.975		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1026.00000	533.98834:1274 534.98651:382	null
2462	Unknown	5124	17.998	19.085	20.150	540.91571	8449	214098	1.000	8449.37500	13.285	0.907	1.000	0.980		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	8449.37500	540.91510:9792 541.91882:1522	141.01556:4328 188.94037:1236 294.90228:8546 312.91409:5944 334.89471:2726 376.90668:5556 400.86832:882 416.89676:3074 458.90704:9768 498.90121:3114 506.83035:1054 540.91321:744
2463	no MS2: 6-Phosphogluconic acid	5124	18.202	19.085	19.944	551.03400	1059	19513	1.000	1058.87500	5.995	0.902	1.000	0.809		[2M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	551.04199	C6H13O10P	null	BIRSGZKFKXLSJQ-SQOUGZDYSA-N		530	False	True	False	0.00	0.77	0.000	0.000	0.000	-1.00	-1.00	0.218	1058.87500	551.03400:1296	null
2464	Unknown	5124	18.013	19.085	20.135	556.94684	5355	128081	1.000	5355.25000	10.366	0.941	1.000	0.813		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	5355.25000	556.94684:5758 557.95422:1810 558.95551:404	141.01558:7862 188.94052:1138 204.97154:1122 228.93103:2630 246.98001:2736 270.94156:3814 310.93484:2334 328.98337:850 352.94397:992 392.93723:2216 400.86697:2224 410.98471:972 434.94662:1242 450.97729:726 474.93884:3734 475.94009:660 506.83099:1218
2465	Unknown	5124	18.191	19.085	19.860	557.95502	1486	30913	1.000	1486.37500	7.456	0.813	0.988	0.977		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1486.37500	557.95422:1810 558.95551:404	null
2466	low score: Acetic acid, 2-[4-[[3,3-bis(4-bromophenyl)-2-propen-1-yl]thio]-2-chlorophenoxy]-	5124	17.998	19.085	20.150	564.87817	5418	138655	1.000	5418.12500	9.796	0.928	1.000	0.701		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	564.88812	C23H17Br2ClO3S	null	NQIYGYDPRBEUAZ-UHFFFAOYSA-N		530	False	True	False	0.00	0.68	0.232	0.285	0.950	2.00	0.67	1.025	5418.12500	564.87817:5594 565.88000:666	99.00471:696 141.01540:3366 294.90054:1134 312.91223:698 400.86600:10468 440.85709:684 482.87000:3890 506.83173:720 522.86285:886 564.87439:694
2467	low score: PFSA-ether; C9HF19O5S	5124	18.075	19.085	20.061	580.91095	3205	75358	1.000	3204.75000	8.224	0.925	1.000	0.813		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	580.91687	C9HF19O5S	PFSA	IFOXRXBKRPDCOC-UHFFFAOYSA-N	O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)OC(F)(F)OC(F)(F)F	530	False	True	False	0.00	0.88	0.079	0.112	0.284	1.00	0.17	0.657	3204.75000	580.91095:2792 581.91687:1764	99.00468:630 100.98541:618 141.01566:4162 188.94098:598 270.94052:2446 294.90375:1058 334.89444:1474 352.94434:788 416.89624:1112 434.94632:1584 498.90109:1754 516.95453:680
2468	Unknown	5124	18.013	19.085	20.135	588.84088	4730	124868	1.000	4730.25000	8.869	0.819	1.000	0.839		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4730.25000	588.84088:5650 589.84930:512	141.01678:5482 400.86658:2202 506.83118:1804 546.82800:874 559.82062:596
2469	Unknown	5124	18.202	19.085	19.944	593.89886	1463	27395	1.000	1462.62500	6.960	0.896	1.000	0.809		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1462.62500	593.89886:1672 594.90186:336	null
2470	Unknown	5124	18.075	19.085	20.061	598.96021	6451	139909	1.000	6451.25000	12.792	0.902	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	6451.25000	598.96021:6634 599.96130:1242 600.96985:536	141.01569:5506 188.94067:2238 206.95099:814 228.93198:976 270.94147:16040 270.97687:816 271.94458:598 310.93488:2382 352.94479:7806 352.98279:642 353.94968:604 392.93802:804 400.86603:1052 434.94696:10498 434.98373:1092 435.94656:1110 474.93958:3756 506.83072:1132 516.95013:5988 517.95428:718 556.94733:1660 557.94550:628 579.81396:1298 598.96069:614
2471	Unknown	5124	18.157	19.085	19.969	599.96130	1194	24770	1.000	1193.87500	5.644	0.929	1.000	0.975		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1193.87500	599.96130:1242 600.96985:536	null
2472	Unknown	5124	18.094	19.085	20.050	604.86987	2275	51023	1.000	2274.50000	7.231	0.883	1.000	0.813		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2274.50000	604.86987:2048 606.87836:350	99.00555:614 141.01581:4596 376.90622:684 400.86435:818 540.91449:736
2473	Unknown	5124	18.202	19.085	19.944	605.87988	1098	19472	1.000	1097.62500	6.272	0.729	1.000	0.809		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1097.62500	605.87988:2050 606.87836:350	null
2474	Unknown	5124	18.094	19.085	20.050	622.91626	4856	100472	1.000	4855.87500	11.470	0.935	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	4855.87500	622.91626:5376 623.91779:1042 624.91785:464	100.98552:898 141.01590:3022 294.90445:2594 312.91354:1870 334.89578:1840 376.90561:5054 376.94394:610 400.86578:922 416.89752:616 458.90842:2416 498.90143:1668 506.83060:794 540.91534:4612 559.81775:1954 580.91302:718 612.79907:816 622.91870:706
2475	Unknown	5124	18.075	19.085	20.061	628.82562	1826	47026	1.000	1826.12500	5.897	0.799	1.000	0.813		[M+Na-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1826.12500	628.82562:1486	null
2476	low score: PFCA-perfluoroalkyl_dioic_acid; C13H2F22O4	5124	18.101	19.085	20.050	638.94562	2689	53625	1.000	2688.50000	8.796	0.940	1.000	0.975		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	638.95288	C13H2F22O4	PFSA	IKDIDBNVYPGSQG-UHFFFAOYSA-N	O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O	530	False	True	False	0.00	0.85	0.082	0.251	0.589	1.00	0.20	0.822	2688.50000	638.94562:3346 639.94977:574	141.01582:6178 270.94083:1264 310.93326:2202 328.98276:640 352.94522:1150 392.93591:950 434.94650:764 474.93893:1030 556.94574:3544 612.80115:606 638.93964:638
2477	Unknown	5124	18.101	19.085	20.050	646.87415	3585	70927	1.000	3584.50000	10.266	0.921	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	3584.50000	646.87415:4868 647.86920:684 648.88000:528	99.00581:828 141.01585:4504 400.86685:2864 482.86807:686 564.87933:934 612.80054:794
2478	Unknown	5124	18.013	19.085	20.135	652.78595	1851	54221	1.000	1850.87500	5.280	0.758	1.000	0.839		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1850.87500	652.78595:2192 653.79443:900 654.78943:984	null
2479	Unknown	5124	18.265	19.085	19.860	654.89203	1018	18139	1.000	1018.37500	6.523	0.877	1.000	0.977		[M-H2O-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1018.37500	654.89105:1512	null
2480	Unknown	5124	18.094	19.085	20.050	670.83398	2676	58116	1.000	2675.62500	8.092	0.889	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2675.62500	670.83398:2654 671.83929:426	null
2481	Unknown	5124	18.202	19.085	19.944	687.87256	1037	19851	1.000	1036.50000	5.708	0.917	1.000	0.809		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1036.50000	687.87256:1126 688.86835:540	null
2482	Unknown	5124	18.094	19.085	20.050	694.79999	2521	54866	1.000	2520.62500	7.479	0.838	1.000	0.685		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2520.62500	694.79633:2310 695.79559:552	141.01581:3452 328.98410:636 612.79889:948 665.77710:1896
2483	Unknown	5124	18.157	19.085	19.969	704.91449	1908	36714	1.000	1908.25000	7.695	0.924	1.000	0.809		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1908.25000	704.91449:2398 705.91345:626	141.01596:4860 376.90598:1908 416.89874:882 458.90463:1162 612.79919:738 622.91663:1338 685.77075:642
2484	Unknown	5124	18.202	19.085	19.944	710.83258	1217	23391	1.000	1216.50000	6.069	0.988	1.000	0.975		[M+K-2H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1216.50000	710.83258:1416 711.83765:560 712.82703:430	null
2485	Unknown	5124	18.202	19.085	19.944	728.87469	2316	42364	1.000	2316.12500	9.008	0.709	1.000	0.809		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	2316.12500	728.87469:3128 729.87256:1036	99.00455:748 141.01602:4750 400.86682:614 665.77362:1148
2486	Unknown	5124	18.202	19.085	19.944	776.79816	1639	32675	1.000	1639.12500	7.202	0.915	1.000	0.809		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1639.12500	776.79816:1534 777.79761:702	null
2487	Unknown	5124	18.101	19.085	20.050	800.75885	1495	31035	1.000	1494.87500	6.301	0.930	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1494.87500	800.75885:1596	null
2488	Unknown	5124	18.202	19.085	19.944	882.76147	1099	20932	1.000	1099.37500	5.834	0.988	1.000	0.975		[M-H]-	0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1099.37500	882.76147:1188 883.75665:334	null
2489	Unknown	5136	17.786	19.135	19.812	142.01949	21863	609424	1.000	21862.88000	17.947	0.830	1.000	0.731		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	21862.88000	142.01904:26122 143.02098:3652 144.02481:296	null
2490	Unknown	5136	17.901	19.135	20.375	182.01373	2085	77296	94.483	22.06343	4.526	0.725	1.000	0.682		[M-H]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	22.06343	182.01373:2382 183.01343:396	null
2491	low score: 3-(5-Chloro-1H-benzimidazol-2-yl)propanoic acid	5136	17.998	19.135	20.216	223.01942	14704	345433	1.000	14703.88000	18.285	0.739	1.000	0.557		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	223.02800	C10H9ClN2O2	null	LPODEKMPICKOID-UHFFFAOYSA-N		530	False	True	False	0.00	0.69	0.275	0.693	0.456	2.00	0.13	1.003	14703.88000	223.01942:18428 224.02132:780 225.02419:470	60.01646:6406 60.99200:846 99.00534:31974 100.00833:620 141.01581:24606 142.01953:618 181.01077:994
2492	low score: 2-Chloro-6-O-methylnorlichexanthone	5136	18.107	19.135	20.061	305.02216	7618	170753	1.000	7617.75000	13.723	0.800	1.000	0.557		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	305.01999	C15H11ClO5	null	VZYXHXRKFKLWJI-UHFFFAOYSA-N	O=C1C2=C(O)C(Cl)=C(O)C=C2OC3=CC(OC)=CC(=C13)C	530	False	True	False	0.00	0.98	0.020	0.189	0.082	1.00	0.05	0.628	7617.75000	305.02216:9102 306.02362:760	60.01674:2324 83.01082:672 99.00569:4952 141.01607:38756 141.05249:3506 142.01936:1764 188.93951:616
2493	low score: (E)-4-(6,8-Dihydroxy-3-methyl-1-oxoisochromen-7-yl)-2-methoxybut-3-enoic acid	5136	18.045	19.135	20.150	305.05820	3913	103186	1.000	3912.50000	8.578	0.683	1.000	0.610		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	305.06671	C15H14O7	null	FHXSKAHQWKCJSP-ONEGZZNKSA-N		530	False	True	False	0.00	0.70	0.078	0.833	0.095	2.00	0.04	0.841	3912.50000	305.05820:4770 306.06281:448	60.01674:2324 83.01082:672 99.00569:4952 141.01607:38756 141.05249:3506 142.01936:1764 188.93951:616
2494	low score: 2-(5-Iodo-2-methyl-1H-indol-3-yl)ethanamine	5136	18.075	19.135	20.135	345.01547	9045	210853	1.000	9045.12500	14.538	0.734	1.000	0.557		[M+CHO2]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	345.01050	C11H13IN2	null	CGAUVNDNYGZXTQ-UHFFFAOYSA-N		530	False	True	False	0.00	0.88	0.000	0.000	0.000	0.00	0.00	0.442	9045.12500	345.01547:10746 346.02011:1334 347.01691:326	99.00520:2542 141.01598:18996 142.02034:1150 188.94115:3552 206.95105:2176 294.90359:1232 312.91379:1366
2495	Unknown	5136	18.146	19.135	20.050	346.02011	1049	23891	1.000	1048.75000	4.938	0.812	1.000	0.557		[M+CHO2]-	1		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	null	null	null	1048.75000	346.02011:1334 347.01691:326	null
2496	low score: Salazinic acid	5136	18.114	19.135	20.061	387.02594	5328	116284	1.000	5328.25000	11.847	0.781	1.000	0.649		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	387.03580	C18H12O10	null	QQTKVXCQLZIJPP-UHFFFAOYSA-N		530	False	True	False	0.00	0.62	0.116	0.724	0.158	3.00	0.03	0.784	5328.25000	387.02594:7150 388.02740:934	60.01642:844 99.00543:2046 141.01581:30340 141.05254:1298 142.01930:1182 188.94063:2904 206.94981:1530 223.01967:1486 294.90274:3298 312.91156:1546 334.89648:728 347.88477:1418
2497	low score: 2-[4-Acetamido-3-[(4-chlorophenyl)thio]-2-methylindol-1-yl]acetic acid	5136	18.114	19.135	20.061	387.06259	1368	31375	1.000	1367.50000	5.703	0.722	1.000	0.557		[M-H]-	0	Annotation method: Negative_MSMS_ver15&NIST20_20211222_1	-1.000	387.05759	C19H17ClN2O3S	null	JWYIGNODXSRKGP-UHFFFAOYSA-N		530	False	True	False	0.00	0.88	0.193	0.748	0.233	1.00	0.02	0.993	1367.50000	387.06259:1436 388.06702:404	60.01642:844 99.00543:2046 141.01581:30340 141.05254:1298 142.01930:1182 188.94063:2904 206.94981:1530 223.01967:1486 294.90274:3298 312.91156:1546 334.89648:728 347.88477:1418
